bang,cot,kieu,nhom,vai_tro,khuyet_pct,so_gia_tri_khac_nhau,min,p25,trung_vi,p75,p99,max,do_lech_bowley,ty_so_duoi_p99_p50,xu_ly_khuyet,bien_doi,ma_hoa,cach_ma_hoa,chan_ngoai_lai
fact_trade_promo,updated_at,timestamp without time zone,thời gian,BỎ — hằng số,,0,,,,,,,,,—,—,—,—,—
fact_visits,salesman_id,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,594,7.0,135.0,295.0,502.0,4843.0,6731.0,0.1281,16.42,không có khuyết thiếu,—,"594 nhóm — gộp nhóm hiếm trước, rồi mã hoá theo nhãn",gộp nhóm hiếm rồi mã hoá theo nhãn,—
fact_visits,shop_id,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,20934,-1.0,94871.0,101958.0,109216.0,273017.0,426085.0,0.0119,2.68,không có khuyết thiếu,—,"20934 nhóm — gộp nhóm hiếm trước, rồi mã hoá theo nhãn",gộp nhóm hiếm rồi mã hoá theo nhãn,—
fact_visits,distributor_id,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,63.05,23,2.0,4.0,9.0,20.0,2597.0,2610.0,0.375,288.56,"khuyết 63.05% — giữ CỜ có/không, đừng điền giá trị",—,"mã hoá theo nhãn (target encoding), 23 nhóm — tính trong từng fold",mã hoá theo nhãn (target encoding),—
fact_visits,date_key,integer,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,265,20251201.0,20260212.0,20260415.0,20260623.0,20260827.0,20260831.0,0.0122,1.0,không có khuyết thiếu,—,"265 nhóm — gộp nhóm hiếm trước, rồi mã hoá theo nhãn",gộp nhóm hiếm rồi mã hoá theo nhãn,—
fact_visits,plan_type,integer,số rời rạc,đặc trưng,0.0,3,0.0,0.0,0.0,0.0,1.0,2.0,,,không có khuyết thiếu,chuẩn hoá z,one-hot (3 nhóm),one-hot,IQR bằng 0 — quá nửa số dòng cùng một giá trị
fact_visits,plan_status,character varying,văn bản / phân loại,đặc trưng,0.0,2,7.0,,,,,9.0,,,không có khuyết thiếu,—,nhị phân 0/1,nhị phân 0/1,—
fact_visits,is_visited,boolean,nhị phân,đặc trưng,0.0,2,,,,,,,,,không có khuyết thiếu,—,nhị phân 0/1,nhị phân 0/1,—
fact_visits,planned_start_date,timestamp without time zone,thời gian,thời gian — dẫn xuất đặc trưng,0.0,265,,,,,,,,,không có khuyết thiếu,—,—,—,—
fact_visits,planned_end_date,timestamp without time zone,thời gian,thời gian — dẫn xuất đặc trưng,0.0,265,,,,,,,,,không có khuyết thiếu,—,—,—,—
fact_visits,checkin_at,timestamp without time zone,thời gian,khoá của dòng — không dùng làm đặc trưng,10.827,264987,,,,,,,,,"khuyết 10.827% — gộp vào nhóm ""(không rõ)"" VÀ thêm cờ khuyết",—,—,—,—
fact_visits,checkout_at,timestamp without time zone,thời gian,khoá của dòng — không dùng làm đặc trưng,11.01,263652,,,,,,,,,"khuyết 11.01% — gộp vào nhóm ""(không rõ)"" VÀ thêm cờ khuyết",—,—,—,—
fact_visits,scan_serials,text,văn bản / phân loại,đặc trưng,56.104,11513,10.0,,,,,611.0,,,"khuyết 56.104% — gộp vào nhóm ""(không rõ)"" VÀ thêm cờ khuyết",—,"11513 nhóm — gộp nhóm hiếm trước, rồi mã hoá theo nhãn",gộp nhóm hiếm rồi mã hoá theo nhãn,—
fact_visits,travel_distance_km,numeric,số liên tục,đặc trưng,0.0,4173,0.0,0.05,0.71,2.11,24.29460000000021,521.87,0.3592,34.22,không có khuyết thiếu,log1p rồi chuẩn hoá z,—,—,chặn trên IQR = 5.2; giá trị lớn nhất vượt 100.4×
fact_visits,travel_duration_minutes,numeric,số liên tục,đặc trưng,0.0,7852,0.0,0.15,1.65,4.38,63.02920000000042,2385.23,0.2908,38.2,không có khuyết thiếu,log1p rồi chuẩn hoá z,—,—,chặn trên IQR = 10.72; giá trị lớn nhất vượt 222.4×
fact_visits,working_time_minutes,numeric,số liên tục,đặc trưng,11.01,15265,0.03,3.53,10.1,21.35,278.92,949.88,0.2626,27.62,khuyết 11.01% — điền trung vị VÀ thêm cờ khuyết,log1p rồi chuẩn hoá z,—,—,chặn trên IQR = 48.08; giá trị lớn nhất vượt 19.8×
fact_visits,is_compliance,boolean,nhị phân,đặc trưng,0.0,2,,,,,,,,,không có khuyết thiếu,—,nhị phân 0/1,nhị phân 0/1,—
fact_visits,source_id,bigint,số liên tục,khoá của dòng — không dùng làm đặc trưng,0.0,302926,1704408.0,2108251.5,2363041.0,2672135.0,2985237.46,2990362.0,0.0963,1.26,không có khuyết thiếu,—,—,—,—
fact_visits,id,bigint,số liên tục,cột kỹ thuật — không phải đặc trưng,0.0,302926,449308.0,558946.5,673088.0,821799.0,1491000.3,1564105.0,0.1315,2.22,không có khuyết thiếu,—,—,—,—
fact_visits,source_refs,jsonb,jsonb,cột kỹ thuật — không phải đặc trưng,0.0,,,,,,,,,,không có khuyết thiếu,—,—,—,—
fact_visits,batch_id,bigint,số liên tục,cột kỹ thuật — không phải đặc trưng,0.0,1973,25162.0,25162.0,25162.0,30056.0,234206.0,241725.0,1.0,9.31,không có khuyết thiếu,—,—,—,—
fact_visits,created_at,timestamp with time zone,thời gian,cột kỹ thuật — không phải đặc trưng,0.0,265,,,,,,,,,không có khuyết thiếu,—,—,—,—
fact_visits,updated_at,timestamp with time zone,thời gian,cột kỹ thuật — không phải đặc trưng,0.0,302926,,,,,,,,,không có khuyết thiếu,—,—,—,—
fact_weather_forecast,latitude,double precision,số liên tục,đặc trưng,0.0,62,9.1769,10.95,16.0544,21.0285,22.8233,22.8233,-0.0129,1.42,không có khuyết thiếu,chuẩn hoá z,—,—,chặn trên IQR = 36.15; không có giá trị vượt
fact_weather_forecast,longitude,double precision,số liên tục,đặc trưng,0.0,60,103.0189,105.69,106.1834,107.1833,109.3,109.3,0.3392,1.03,không có khuyết thiếu,log1p rồi chuẩn hoá z,—,—,chặn trên IQR = 109.42; không có giá trị vượt
fact_weather_forecast,date,date,thời gian,thời gian — dẫn xuất đặc trưng,0.0,2447,,,,,,,,,không có khuyết thiếu,—,—,—,—
fact_weather_forecast,location_id,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,63,1.0,16.0,32.0,48.0,63.0,63.0,0.0,1.97,không có khuyết thiếu,—,"mã hoá theo nhãn (target encoding), 63 nhóm — tính trong từng fold",mã hoá theo nhãn (target encoding),—
fact_weather_forecast,temperature_max,double precision,số liên tục,đặc trưng,0.0,343,5.6,26.8,30.2,32.2,37.5,43.0,-0.2593,1.24,không có khuyết thiếu,chuẩn hoá z,—,—,chặn trên IQR = 40.3; giá trị lớn nhất vượt 1.1×
fact_weather_forecast,temperature_min,double precision,số liên tục,đặc trưng,0.0,283,2.6,20.0,23.4,24.9,28.5,32.7,-0.3878,1.22,không có khuyết thiếu,lệch trái — cân nhắc bình phương hoặc để nguyên,—,—,chặn trên IQR = 32.25; giá trị lớn nhất vượt 1.0×
fact_weather_forecast,precipitation_day_sum,double precision,số liên tục,đặc trưng,0.0,1948,0.0,0.0,0.8,4.500000000000001,28.900000000000006,354.19999999999993,0.6444,36.13,không có khuyết thiếu,log1p rồi chuẩn hoá z,—,—,chặn trên IQR = 11.25; giá trị lớn nhất vượt 31.5×
fact_weather_forecast,precipitation_night_sum,double precision,số liên tục,đặc trưng,0.0,1806,0.0,0.0,0.1,2.0,27.500000000000004,287.69999999999993,0.9,275.0,không có khuyết thiếu,log1p rồi chuẩn hoá z,—,—,chặn trên IQR = 5.0; giá trị lớn nhất vượt 57.5×
fact_weather_forecast,id,bigint,số liên tục,cột kỹ thuật — không phải đặc trưng,0.0,154161,1.0,38541.0,77081.0,115621.0,3482817.4,4434014.0,0.0,45.18,không có khuyết thiếu,—,—,—,—
fact_weather_forecast,source_refs,jsonb,jsonb,cột kỹ thuật — không phải đặc trưng,0.0,,,,,,,,,,không có khuyết thiếu,—,—,—,—
fact_weather_forecast,batch_id,bigint,số liên tục,cột kỹ thuật — không phải đặc trưng,0.0,82,24.0,24.0,24.0,24.0,241726.0,241726.0,,10071.92,không có khuyết thiếu,—,—,—,—
fact_weather_forecast,created_at,timestamp with time zone,thời gian,cột kỹ thuật — không phải đặc trưng,0.0,79,,,,,,,,,không có khuyết thiếu,—,—,—,—
fact_weather_forecast,updated_at,timestamp with time zone,thời gian,cột kỹ thuật — không phải đặc trưng,0.0,82,,,,,,,,,không có khuyết thiếu,—,—,—,—
zz_archive_om_orphans_20260804,salesman_id,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,46,-1.0,30.0,297.0,473.0,694.6000000000015,754.0,-0.2054,2.34,không có khuyết thiếu,—,"mã hoá theo nhãn (target encoding), 46 nhóm — tính trong từng fold",mã hoá theo nhãn (target encoding),—
zz_archive_om_orphans_20260804,product_key,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,149,10.0,639.0,991.0,1140.0,2420.3500000000004,2518.0,-0.4052,2.44,không có khuyết thiếu,—,"mã hoá theo nhãn (target encoding), 149 nhóm — tính trong từng fold",mã hoá theo nhãn (target encoding),—
zz_archive_om_orphans_20260804,order_date_key,integer,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,23,20260511.0,20260609.0,20260622.0,20260625.0,20260703.75,20260713.0,-0.625,1.0,không có khuyết thiếu,—,"mã hoá theo nhãn (target encoding), 23 nhóm — tính trong từng fold",mã hoá theo nhãn (target encoding),—
zz_archive_om_orphans_20260804,store_key,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,84,-1.0,89555.5,99806.0,109458.0,134774.0,135642.0,-0.0301,1.35,không có khuyết thiếu,—,"mã hoá theo nhãn (target encoding), 84 nhóm — tính trong từng fold",mã hoá theo nhãn (target encoding),—
zz_archive_om_orphans_20260804,distributor_key,bigint,số rời rạc,BỎ — hằng số,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,không có khuyết thiếu,—,—,—,—
zz_archive_om_orphans_20260804,chain_key,bigint,số rời rạc,BỎ — rỗng hoàn toàn,100.0,0,,,,,,,,,bỏ cột,—,—,—,—
zz_archive_om_orphans_20260804,visit_key,bigint,số rời rạc,BỎ — rỗng hoàn toàn,100.0,0,,,,,,,,,bỏ cột,—,—,—,—
zz_archive_om_orphans_20260804,line_status_key,integer,số rời rạc,BỎ — hằng số,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,không có khuyết thiếu,—,—,—,—
zz_archive_om_orphans_20260804,sub_inventory_key,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,21,74.0,94.0,102.0,122.0,141.0,141.0,0.4286,1.38,không có khuyết thiếu,—,"mã hoá theo nhãn (target encoding), 21 nhóm — tính trong từng fold",mã hoá theo nhãn (target encoding),—
zz_archive_om_orphans_20260804,warehouse_key,bigint,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,5,2.0,2.0,3.0,5.0,7.0,7.0,0.3333,2.33,không có khuyết thiếu,—,one-hot (5 nhóm),one-hot,—
zz_archive_om_orphans_20260804,delivery_type_key,integer,số rời rạc,BỎ — hằng số,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,không có khuyết thiếu,—,—,—,—
zz_archive_om_orphans_20260804,order_type_key,integer,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,4,-1.0,-1.0,-1.0,-1.0,6.0,7.0,,,không có khuyết thiếu,—,one-hot (4 nhóm),one-hot,—
zz_archive_om_orphans_20260804,delivery_date_key,integer,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,95.516,3,20260609.0,20260609.0,20260609.0,20260624.0,20260713.0,20260713.0,1.0,1.0,"khuyết 95.516% — giữ CỜ có/không, đừng điền giá trị",—,one-hot (3 nhóm),one-hot,—
zz_archive_om_orphans_20260804,order_source,character varying,văn bản / phân loại,đặc trưng,0.0,2,9.0,,,,,9.0,,,không có khuyết thiếu,—,nhị phân 0/1,nhị phân 0/1,—
zz_archive_om_orphans_20260804,order_timestamp,timestamp without time zone,thời gian,BỎ — rỗng hoàn toàn,100.0,0,,,,,,,,,bỏ cột,—,—,—,—
zz_archive_om_orphans_20260804,raw_created_at,timestamp without time zone,thời gian,BỎ — rỗng hoàn toàn,100.0,0,,,,,,,,,bỏ cột,—,—,—,—
zz_archive_om_orphans_20260804,delivery_date,timestamp without time zone,thời gian,thời gian — dẫn xuất đặc trưng,95.516,3,,,,,,,,,"khuyết 95.516% — giữ CỜ có/không, đừng điền giá trị",—,—,—,—
zz_archive_om_orphans_20260804,schedule_ship_date,timestamp without time zone,thời gian,BỎ — rỗng hoàn toàn,100.0,0,,,,,,,,,bỏ cột,—,—,—,—
zz_archive_om_orphans_20260804,sales_qty,numeric,số liên tục,đặc trưng,0.0,79,-1.0,11.0,24.0,48.0,1310.0000000000023,2400.0,0.2973,54.58,không có khuyết thiếu,Yeo-Johnson (có giá trị âm nên không log được),—,—,chặn trên IQR = 103.5; giá trị lớn nhất vượt 23.2×
zz_archive_om_orphans_20260804,shipped_qty,numeric,số liên tục,đặc trưng,0.0,30,0.0,0.0,0.0,0.0,240.0,504.0,,,không có khuyết thiếu,chuẩn hoá z,—,—,IQR bằng 0 — quá nửa số dòng cùng một giá trị
zz_archive_om_orphans_20260804,cancelled_qty,numeric,số rời rạc,đặc trưng,0.0,2,-1.0,0.0,0.0,0.0,0.0,0.0,,,không có khuyết thiếu,chuẩn hoá z,nhị phân 0/1,nhị phân 0/1,IQR bằng 0 — quá nửa số dòng cùng một giá trị
zz_archive_om_orphans_20260804,vat_percent,numeric,số rời rạc,BỎ — rỗng hoàn toàn,100.0,0,,,,,,,,,bỏ cột,—,—,—,—
zz_archive_om_orphans_20260804,unit_price_before_vat,numeric,số liên tục,đặc trưng,0.0,116,0.0,12364.0,18900.0,27583.5,125000.0,288000.0,0.1411,6.61,không có khuyết thiếu,chuẩn hoá z,—,—,chặn trên IQR = 50412.75; giá trị lớn nhất vượt 5.7×
zz_archive_om_orphans_20260804,unit_price_after_discount_before_vat,numeric,số rời rạc,BỎ — rỗng hoàn toàn,100.0,0,,,,,,,,,bỏ cột,—,—,—,—
zz_archive_om_orphans_20260804,unit_price_after_discount_after_vat,numeric,số rời rạc,BỎ — rỗng hoàn toàn,100.0,0,,,,,,,,,bỏ cột,—,—,—,—
zz_archive_om_orphans_20260804,unit_price,numeric,số rời rạc,BỎ — rỗng hoàn toàn,100.0,0,,,,,,,,,bỏ cột,—,—,—,—
zz_archive_om_orphans_20260804,discount_percent,numeric,số rời rạc,BỎ — rỗng hoàn toàn,100.0,0,,,,,,,,,bỏ cột,—,—,—,—
zz_archive_om_orphans_20260804,amount_before_discount_before_vat,numeric,số liên tục,đặc trưng,0.0,204,0.0,246139.75,534818.0,1020847.0,18796296.0,55855200.0,0.2547,35.15,không có khuyết thiếu,log1p rồi chuẩn hoá z,—,—,chặn trên IQR = 2182907.88; giá trị lớn nhất vượt 25.6×
zz_archive_om_orphans_20260804,amount_before_discount,numeric,số rời rạc,BỎ — rỗng hoàn toàn,100.0,0,,,,,,,,,bỏ cột,—,—,—,—
zz_archive_om_orphans_20260804,discount_amount_before_vat,numeric,số rời rạc,BỎ — rỗng hoàn toàn,100.0,0,,,,,,,,,bỏ cột,—,—,—,—
zz_archive_om_orphans_20260804,discount_amount,numeric,số rời rạc,đặc trưng,99.552,2,16178.43,18425.4325,20672.434999999998,22919.4375,25076.5599,25166.44,0.0,1.21,"khuyết 99.552% — giữ CỜ có/không, đừng điền giá trị",chuẩn hoá z,"gần như không trùng — không mã hoá được, chỉ dùng làm khoá",không mã hoá được — chỉ dùng làm khoá,chặn trên IQR = 29660.44; không có giá trị vượt
zz_archive_om_orphans_20260804,amount_incl_vat,numeric,số liên tục,đặc trưng,0.0,204,0.0,265830.75,577603.0,1102515.0,20300000.0,60323616.0,0.2547,35.15,không có khuyết thiếu,log1p rồi chuẩn hoá z,—,—,chặn trên IQR = 2357541.38; giá trị lớn nhất vượt 25.6×
zz_archive_om_orphans_20260804,net_revenue,numeric,số rời rạc,BỎ — rỗng hoàn toàn,100.0,0,,,,,,,,,bỏ cột,—,—,—,—
zz_archive_om_orphans_20260804,vat_amount,numeric,số liên tục,đặc trưng,0.0,202,0.0,19691.0,42785.0,81668.0,1503704.0,4468416.0,0.2548,35.15,không có khuyết thiếu,log1p rồi chuẩn hoá z,—,—,chặn trên IQR = 174633.5; giá trị lớn nhất vượt 25.6×
zz_archive_om_orphans_20260804,is_return,boolean,nhị phân,BỎ — hằng số,0.0,1,,,,,,,,,không có khuyết thiếu,—,—,—,—
zz_archive_om_orphans_20260804,is_free_order,boolean,nhị phân,BỎ — hằng số,0.0,1,,,,,,,,,không có khuyết thiếu,—,—,—,—
zz_archive_om_orphans_20260804,order_line_type,character varying,văn bản / phân loại,BỎ — rỗng hoàn toàn,100.0,0,,,,,,,,,bỏ cột,—,—,—,—
zz_archive_om_orphans_20260804,order_code,character varying,phân loại (khoá ngoại),khoá ngoại — dùng như biến phân loại,0.0,99,6.0,,,,,6.0,,,không có khuyết thiếu,—,"mã hoá theo nhãn (target encoding), 99 nhóm — tính trong từng fold",mã hoá theo nhãn (target encoding),—
